person_id,meet_id,squat1_kg,squat2_kg,squat3_kg,best3_squat_kg,bench1_kg,bench2_kg,bench3_kg,best3_bench_kg,deadlift1_kg,deadlift2_kg,deadlift3_kg,best3_bench_kg,total_kg
1420,1420,,,,,,,,142.88,,,,142.88,142.88
1421,1420,,,,,,,,140.61,,,,140.61,140.61
1428,1759,170.1,176.9,183.7,183.7,127.01,136.08,142.88,142.88,192.78,204.12,-210.92,142.88,530.7
1431,1441,,,,,233.6,249.48,-254.01,249.48,,,,249.48,249.48
1443,1441,,,,,170.1,181.44,-188.24,181.44,,,,181.44,181.44
1431,2173,,,,,226.8,244.94,-251.74,244.94,,,,244.94,244.94
1960,2173,,,,,-201.85,201.85,206.38,206.38,,,,206.38,206.38
1960,2173,142.88,,,142.88,-201.85,201.85,206.39,206.39,197.31,,,206.39,546.6
2176,2173,142.88,147.42,-161.03,147.42,68.04,74.84,-81.65,74.84,147.42,165.56,183.71,74.84,406.0
1434,1621,174.63,-183.7,183.7,183.7,117.93,127.01,131.54,131.54,226.8,238.14,-249.48,131.54,553.38
1621,1621,-192.78,192.78,201.85,201.85,133.81,149.69,-154.22,149.69,204.12,215.46,,149.69,566.99
1434,2146,-215.46,215.46,226.8,226.8,140.61,149.69,-154.22,149.69,240.4,260.82,-272.16,149.69,637.3
1434,2150,174.63,183.7,195.04,195.04,124.74,136.08,145.15,145.15,229.06,249.48,-258.55,145.15,589.67
1435,1435,,,,,,,,106.59,,,,106.59,106.59
1435,2085,,,,,102.06,106.59,108.86,108.86,136.08,147.42,158.76,108.86,267.62
2086,2085,,,,,102.06,-113.4,-113.4,102.06,226.8,-238.14,-238.14,102.06,328.85
2087,2085,,,,,154.22,158.76,-165.56,158.76,249.48,-272.16,-272.16,158.76,408.23
1436,1436,136.08,145.15,158.76,158.76,83.91,92.99,-102.06,92.99,158.76,172.37,181.44,92.99,433.18
1438,1436,181.44,190.51,204.12,204.12,124.74,131.54,138.35,138.35,199.58,213.19,226.8,138.35,569.26
1481,1481,,,,297.1,,,,272.16,,,,272.16,861.83
1481,1620,,,,331.12,,,,244.94,,,,244.94,859.56
1482,1482,,,,127.5,,,,70.0,,,,70.0,335.0
1483,1482,,,,162.5,,,,125.0,,,,125.0,492.5
1482,1885,104.33,-113.4,-120.2,104.33,61.23,-65.77,-65.77,61.23,102.06,115.67,-129.27,61.23,281.23
1482,1885,,,,,61.23,-65.77,-65.77,61.23,,,,61.23,61.23
1482,1885,,,,,,,,,102.06,115.67,-129.27,,115.67
1886,1885,92.99,97.52,-104.33,97.52,-54.43,-54.43,-54.43,,129.27,133.81,-142.88,,
1886,1885,,,,,,,,,129.27,133.81,-142.88,,133.81
1687,2233,,,,,,,,167.83,,,,167.83,167.83
2233,2233,,,,,,,,117.93,,,,117.93,117.93
1702,2181,,,,,230.0,242.5,247.5,247.5,,,,247.5,247.5
2181,2181,155.0,165.0,175.0,175.0,95.0,100.0,-105.0,100.0,167.5,175.0,185.0,100.0,460.0
2184,2181,75.0,80.0,-85.0,80.0,50.0,55.0,-57.5,55.0,85.0,92.5,-102.5,55.0,227.5
2184,2181,,,,,50.0,55.0,-57.5,55.0,85.0,92.5,-102.5,55.0,147.5
2184,2181,,,,,50.0,55.0,-57.5,55.0,,,,55.0,55.0
1740,1740,,,,,70.31,-77.11,-77.11,70.31,,,,70.31,70.31
1741,1740,,,,,174.63,181.44,-183.7,181.44,,,,181.44,181.44
1742,1742,,,,374.21,,,,249.48,,,,249.48,941.2
1743,1742,,,,362.87,,,,219.99,,,,219.99,891.31
1744,1742,,,,,,,,156.49,,,,156.49,156.49
1746,1742,,,,,,,,233.6,,,,233.6,233.6
1748,1953,83.91,97.52,-106.59,97.52,83.91,90.72,95.25,95.25,147.42,161.03,-170.1,95.25,353.8
1953,1953,288.03,301.64,317.51,317.51,154.22,-163.29,,154.22,288.03,-299.37,-299.37,154.22,759.77
1955,1953,,,,,,,,,,,,,
1895,1895,229.06,247.21,274.42,274.42,165.56,188.24,-197.31,188.24,274.42,292.57,-306.17,188.24,755.23
1958,1958,,,,,,,,,,,,,124.74
1959,1958,,,,,,,,,,,,,231.33
2157,2157,,,,,,,,199.58,,,,199.58,199.58
2157,2157,,,,,,,,,,,,,281.23
2159,2157,,,,,,,,,,,,,294.84
2162,2162,,,,208.65,,,,158.76,,,,158.76,594.21
2205,2205,,,,149.69,,,,104.33,,,,104.33,439.99
2206,2205,,,,210.92,,,,161.03,,,,161.03,560.19
2207,2205,,,,294.84,,,,163.29,,,,163.29,707.61
2208,2205,,,,412.77,,,,215.46,,,,215.46,936.67
2209,2205,,,,396.89,,,,226.8,,,,226.8,986.56
2211,2205,,,,204.12,,,,129.27,,,,129.27,560.19
2212,2205,,,,272.16,,,,172.37,,,,172.37,684.93
2213,2205,,,,258.55,,,,197.31,,,,197.31,705.34
2215,2205,,,,281.23,,,,172.37,,,,172.37,716.68
2216,2205,,,,319.78,,,,163.29,,,,163.29,780.17
2233,2418,,,,,,,,129.27,,,,129.27,129.27
2418,2418,,,,,,,,115.67,,,,115.67,115.67
2468,2468,,,,299.37,,,,195.04,,,,195.04,743.89
2469,2468,,,,,,,,183.7,,,,183.7,419.57
2470,2468,,,,,,,,,,,,,142.88
2480,2480,,,,,142.88,158.76,167.83,167.83,,,,167.83,167.83
2481,2481,,,,,,,,183.7,,,,183.7,183.7
2481,2481,,,,,,,,,,,,,226.8
2482,2481,,,,,,,,181.44,,,,181.44,181.44
4575,2481,,,,,,,,145.15,,,,145.15,145.15
2484,2484,,,,,,,,133.81,,,,133.81,133.81
2497,2497,165.56,183.7,195.04,195.04,102.06,108.86,113.4,113.4,235.87,249.48,258.55,113.4,566.99
2501,2501,200.0,215.0,222.5,222.5,150.0,160.0,162.5,162.5,250.0,260.0,-270.0,162.5,645.0
2501,2678,205.0,215.0,220.0,220.0,150.0,155.0,-160.0,155.0,250.0,260.0,-265.0,155.0,635.0
2678,2678,,,,,,,,,,,,,
2680,2678,,,,,130.0,145.0,,145.0,,,,145.0,145.0
2681,2678,,,,,-150.0,-150.0,150.0,150.0,,,,150.0,150.0
2503,2503,110.0,120.0,127.5,127.5,75.0,80.0,85.0,85.0,120.0,130.0,142.5,85.0,355.0
2503,2634,90.0,100.0,105.0,105.0,55.0,60.0,-65.0,60.0,100.0,120.0,-130.0,60.0,285.0
2503,2636,100.0,110.0,120.0,120.0,70.0,80.0,85.0,85.0,100.0,120.0,140.0,85.0,345.0
2510,2636,110.0,-120.0,-125.0,110.0,55.0,-57.5,-57.5,55.0,120.0,130.0,-140.0,55.0,295.0
2518,2636,130.0,-140.0,-150.0,130.0,90.0,-100.0,-100.0,90.0,170.0,180.0,-190.0,90.0,400.0
2503,2980,-60.0,60.0,-65.0,60.0,40.0,-42.5,-42.5,40.0,80.0,-85.0,85.0,40.0,185.0
2607,2980,,,,,305.0,320.0,330.0,330.0,,,,330.0,330.0
2729,2980,,,,,200.0,220.0,-235.0,220.0,,,,220.0,220.0
2900,2980,,,,,175.0,185.0,-190.0,185.0,,,,185.0,185.0
2981,2980,90.0,100.0,-105.0,100.0,52.5,57.5,-60.0,57.5,115.0,127.5,-135.0,57.5,285.0
2981,2980,,,,,,,,,115.0,127.5,-135.0,,127.5
2982,2980,172.5,175.0,177.5,177.5,97.5,-102.5,102.5,102.5,230.0,235.0,-242.5,102.5,515.0
2982,2980,177.5,,,177.5,102.5,,,102.5,235.0,,,102.5,515.0
2982,2980,,,,,,,,,230.0,235.0,-242.5,,235.0
2984,2980,195.0,205.0,-212.5,205.0,127.5,135.0,140.0,140.0,225.0,240.0,252.5,140.0,597.5
2985,2980,160.0,-170.0,-170.0,160.0,120.0,-125.0,-125.0,120.0,180.0,-190.0,-190.0,120.0,460.0
2986,2980,225.0,240.0,250.0,250.0,175.0,182.5,190.0,190.0,250.0,260.0,267.5,190.0,707.5
2987,2980,205.0,220.0,-232.5,220.0,147.5,157.5,-162.5,157.5,197.5,212.5,-217.5,157.5,590.0
2988,2980,215.0,230.0,-240.0,230.0,150.0,157.5,160.0,160.0,230.0,-235.0,-237.5,160.0,620.0
2988,2980,,,,,,,,,230.0,-235.0,-237.5,,230.0
2990,2980,-195.0,195.0,205.0,205.0,165.0,-175.0,,165.0,235.0,-245.0,245.0,165.0,615.0
2991,2980,185.0,195.0,200.0,200.0,140.0,150.0,155.0,155.0,220.0,235.0,240.0,155.0,595.0
2991,2980,,,,,,,,,220.0,235.0,240.0,,240.0
2992,2980,330.0,345.0,-350.0,345.0,170.0,177.5,180.0,180.0,300.0,-310.0,-310.0,180.0,825.0
2992,2980,330.0,345.0,-350.0,345.0,,,,,,,,,345.0
2992,2980,,,,,170.0,177.5,180.0,180.0,,,,180.0,180.0
2992,2980,,,,,,,,,300.0,-310.0,-310.0,,300.0
2993,2980,220.0,225.0,230.0,230.0,160.0,167.5,172.5,172.5,225.0,235.0,-245.0,172.5,637.5
2994,2980,245.0,255.0,260.0,260.0,172.5,180.0,-185.0,180.0,280.0,290.0,295.0,180.0,735.0
2994,2980,245.0,255.0,260.0,260.0,,,,,,,,,260.0
2995,2980,225.0,235.0,242.5,242.5,-165.0,165.0,175.0,175.0,260.0,270.0,-280.0,175.0,687.5
2996,2980,-217.5,-230.0,-230.0,,,,,,,,,,
2997,2980,245.0,252.5,-257.5,252.5,187.5,192.5,195.0,195.0,-292.5,-292.5,292.5,195.0,740.0
2998,2980,200.0,210.0,-215.0,210.0,135.0,-142.5,-142.5,135.0,-200.0,-200.0,-200.0,135.0,
2999,2980,-100.0,-100.0,100.0,100.0,55.0,-62.5,-62.5,55.0,110.0,-120.0,120.0,55.0,275.0
3000,2980,-135.0,140.0,-142.5,140.0,65.0,67.5,-72.5,67.5,135.0,140.0,,67.5,347.5
3001,2980,110.0,120.0,-130.0,120.0,77.5,82.5,87.5,87.5,140.0,-150.0,150.0,87.5,357.5
3002,2980,-205.0,205.0,-215.0,205.0,155.0,160.0,-162.5,160.0,220.0,235.0,-247.5,160.0,600.0
3003,2980,-220.0,220.0,235.0,235.0,147.5,155.0,-157.5,155.0,210.0,220.0,225.0,155.0,615.0
3005,2980,200.0,-210.0,210.0,210.0,147.5,155.0,-160.0,155.0,210.0,225.0,235.0,155.0,600.0
3006,2980,132.5,142.5,150.0,150.0,75.0,80.0,85.0,85.0,130.0,137.5,-150.0,85.0,372.5
3007,2980,265.0,-275.0,275.0,275.0,150.0,157.5,-160.0,157.5,240.0,-255.0,-255.0,157.5,672.5
3008,2980,-260.0,270.0,290.0,290.0,155.0,160.0,-165.0,160.0,310.0,330.0,-340.0,160.0,780.0
3009,2980,-290.0,310.0,325.0,325.0,190.0,197.5,-200.0,197.5,290.0,310.0,-325.0,197.5,832.5
3010,2980,275.0,290.0,300.0,300.0,190.0,200.0,205.0,205.0,240.0,260.0,270.0,205.0,775.0
3013,2980,,,,,47.5,52.5,-55.0,52.5,,,,52.5,52.5
3014,2980,,,,,65.0,67.5,-70.0,67.5,,,,67.5,67.5
3016,2980,,,,,52.5,-57.5,-62.5,52.5,,,,52.5,52.5
3017,2980,,,,,47.5,52.5,57.5,57.5,,,,57.5,57.5
3018,2980,,,,,-135.0,135.0,-142.5,135.0,,,,135.0,135.0
3019,2980,,,,,115.0,120.0,125.0,125.0,,,,125.0,125.0
3020,2980,,,,,110.0,117.5,120.0,120.0,,,,120.0,120.0
3021,2980,,,,,137.5,-145.0,145.0,145.0,,,,145.0,145.0
3022,2980,,,,,162.5,170.0,-175.0,170.0,,,,170.0,170.0
3023,2980,,,,,170.0,177.5,-182.5,177.5,,,,177.5,177.5
3024,2980,,,,,170.0,177.5,-180.0,177.5,,,,177.5,177.5
3025,2980,,,,,132.5,137.5,142.5,142.5,,,,142.5,142.5
3026,2980,,,,,170.0,-175.0,-175.0,170.0,,,,170.0,170.0
3027,2980,,,,,35.0,40.0,-45.0,40.0,,,,40.0,40.0
3028,2980,,,,,50.0,55.0,57.5,57.5,,,,57.5,57.5
3029,2980,,,,,160.0,170.0,177.5,177.5,,,,177.5,177.5
3031,2980,,,,,170.0,175.0,-182.5,175.0,,,,175.0,175.0
3032,2980,,,,,-185.0,185.0,195.0,195.0,,,,195.0,195.0
3033,2980,,,,,200.0,207.5,210.0,210.0,,,,210.0,210.0
3034,2980,,,,,185.0,-190.0,-190.0,185.0,,,,185.0,185.0
3034,2980,,,,,235.0,250.0,-262.5,250.0,,,,250.0,250.0
3036,2980,,,,,150.0,155.0,160.0,160.0,,,,160.0,160.0
3037,2980,,,,,225.0,235.0,242.5,242.5,,,,242.5,242.5
3038,2980,,,,,235.0,240.0,-245.0,240.0,,,,240.0,240.0
3039,2980,,,,,190.0,200.0,-202.5,200.0,,,,200.0,200.0
3039,2980,,,,,200.0,,,200.0,,,,200.0,200.0
3040,2980,,,,,160.0,167.5,175.0,175.0,,,,175.0,175.0
3041,2980,,,,,217.5,225.0,-230.0,225.0,,,,225.0,225.0
3042,2980,,,,,197.5,207.5,-215.0,207.5,,,,207.5,207.5
3043,2980,,,,,255.0,270.0,280.0,280.0,,,,280.0,280.0
3045,2980,,,,,240.0,260.0,272.5,272.5,,,,272.5,272.5
3046,2980,,,,,200.0,210.0,-217.5,210.0,,,,210.0,210.0
3047,2980,,,,,-210.0,210.0,-232.5,210.0,,,,210.0,210.0
3048,2980,,,,,300.0,,,300.0,,,,300.0,300.0
3049,2980,,,,,-290.0,290.0,-305.0,290.0,,,,290.0,290.0
3050,2980,,,,,300.0,312.5,325.0,325.0,,,,325.0,325.0
3051,2980,,,,,175.0,187.5,-200.0,187.5,,,,187.5,187.5
3052,2980,,,,,215.0,225.0,235.0,235.0,,,,235.0,235.0
3054,2980,,,,,-200.0,200.0,-272.5,200.0,,,,200.0,200.0
3055,2980,,,,,195.0,210.0,-220.0,210.0,,,,210.0,210.0
3056,2980,,,,,-210.0,210.0,-235.0,210.0,,,,210.0,210.0
3059,2980,,,,,300.0,-327.5,-327.5,300.0,,,,300.0,300.0
3060,2980,,,,,30.0,32.5,-35.0,32.5,,,,32.5,32.5
3061,2980,,,,,75.0,80.0,82.5,82.5,,,,82.5,82.5
3062,2980,,,,,-85.0,-85.0,-85.0,,,,,,
3063,2980,,,,,105.0,107.5,110.0,110.0,,,,110.0,110.0
3064,2980,,,,,-30.0,30.0,-35.0,30.0,,,,30.0,30.0
3065,2980,,,,,70.0,75.0,80.0,80.0,,,,80.0,80.0
3066,2980,,,,,,,,,-95.0,-95.0,95.0,,95.0
3067,2980,,,,,,,,,105.0,112.5,-117.5,,112.5
3070,2980,,,,,,,,,190.0,-200.0,-200.0,,190.0
3071,2980,,,,,,,,,260.0,272.5,285.0,,285.0
3072,2980,,,,,,,,,-270.0,270.0,-282.5,,270.0
3073,2980,,,,,,,,,-185.0,185.0,202.5,,202.5
3074,2980,,,,,,,,,200.0,-210.0,210.0,,210.0
3075,2980,,,,,,,,,235.0,250.0,260.0,,260.0
3078,2980,,,,,,,,,135.0,142.5,-150.0,,142.5
3079,2980,,,,,,,,,87.5,-95.0,-95.0,,87.5
3081,2980,,,,,,,,,330.0,350.0,-355.0,,350.0
3082,2980,,,,,,,,,190.0,210.0,225.0,,225.0
3083,2980,,,,,,,,,-150.0,150.0,160.0,,160.0
3084,2980,,,,,,,,,295.0,-300.0,-300.0,,295.0
3085,2980,,,,,,,,,375.0,385.0,-392.5,,385.0
3086,2980,,,,,,,,,360.0,380.0,-385.0,,380.0
3088,2980,,,,,205.0,210.0,-215.0,210.0,,,,210.0,210.0
2504,2504,,,,,,,,,,,,,192.5
2505,2504,,,,,,,,,,,,,110.0
2504,2544,,,,,,,,,,,,,170.0
2506,2506,,,,257.5,,,,170.0,,,,170.0,700.0
2507,2506,,,,92.5,,,,47.5,,,,47.5,242.5
2508,2506,,,,102.5,,,,50.0,,,,50.0,267.5
2506,2951,,,,,165.0,-172.5,-172.5,165.0,,,,165.0,165.0
2951,2951,,,,,135.0,140.0,142.5,142.5,,,,142.5,142.5
2953,2951,,,,,220.0,225.0,-230.0,225.0,,,,225.0,225.0
2954,2951,,,,,165.0,-170.0,-170.0,165.0,,,,165.0,165.0
2955,2951,,,,,165.0,-170.0,-170.0,165.0,,,,165.0,165.0
2956,2951,,,,,-190.0,-190.0,-190.0,,,,,,
2958,2951,,,,,205.0,-215.0,-215.0,205.0,,,,205.0,205.0
2509,2509,282.5,-290.0,-290.0,282.5,155.0,162.5,-167.5,162.5,280.0,-300.0,,162.5,725.0
2510,2509,160.0,-170.0,-170.0,160.0,85.0,-92.5,-92.5,85.0,160.0,170.0,-182.5,85.0,415.0
2509,2519,-190.0,-190.0,190.0,190.0,115.0,-117.5,-117.5,115.0,200.0,215.0,-225.0,115.0,520.0
2509,2527,185.0,200.0,210.0,210.0,110.0,-120.0,-120.0,110.0,210.0,225.0,-240.0,110.0,545.0
2509,2529,,,,200.0,,,,120.0,,,,120.0,540.0
2529,2529,,,,140.0,,,,85.0,,,,85.0,375.0
2509,2536,180.0,190.0,-195.0,190.0,110.0,115.0,-117.5,115.0,-207.5,-207.5,-207.5,115.0,
2537,2536,-231.0,-231.0,-231.0,,,,,,,,,,
2538,2536,45.0,-50.0,-50.0,45.0,30.0,-35.0,-35.0,30.0,50.0,55.0,-60.0,30.0,130.0
2509,2540,210.0,-225.0,-230.0,210.0,120.0,130.0,135.0,135.0,220.0,240.0,245.0,135.0,590.0
2509,2562,-185.0,185.0,-200.0,185.0,117.5,-122.5,-122.5,117.5,210.0,-217.5,,117.5,512.5
2563,2562,190.0,-205.0,-205.0,190.0,130.0,140.0,150.0,150.0,200.0,210.0,225.0,150.0,565.0
2509,2564,-270.0,-270.0,270.0,270.0,140.0,-150.0,150.0,150.0,260.0,-280.0,-280.0,150.0,680.0
2525,2564,-250.0,-250.0,250.0,250.0,165.0,-175.0,175.0,175.0,-260.0,-260.0,260.0,175.0,685.0
2564,2564,-180.0,185.0,-195.0,185.0,125.0,-135.0,-135.0,125.0,-225.0,-225.0,-225.0,125.0,
2509,2574,250.0,270.0,-275.0,270.0,140.0,-150.0,-150.0,140.0,260.0,270.0,-290.0,140.0,680.0
2525,2574,250.0,260.0,-267.5,260.0,170.0,-180.0,-180.0,170.0,250.0,-275.0,-275.0,170.0,680.0
2509,2584,,,,,,,,,240.0,255.0,-265.0,,255.0
2525,2584,,,,,,,,,240.0,250.0,-257.5,,250.0
2572,2584,,,,,,,,,230.0,237.5,-245.0,,237.5
2587,2584,,,,,,,,,240.0,-260.0,-260.0,,240.0
2509,2590,190.0,200.0,-215.0,200.0,115.0,120.0,-125.0,120.0,-210.0,210.0,220.0,120.0,540.0
2509,2591,,,,,125.0,140.0,-147.5,140.0,,,,140.0,140.0
2525,2591,,,,,165.0,175.0,182.5,182.5,,,,182.5,182.5
2587,2591,,,,,-165.0,-175.0,175.0,175.0,,,,175.0,175.0
2509,2619,195.0,205.0,-210.0,205.0,-115.0,-115.0,115.0,115.0,215.0,-222.5,222.5,115.0,542.5
2620,2619,190.0,197.5,-202.5,197.5,90.0,100.0,-105.0,100.0,170.0,180.0,190.0,100.0,487.5
2621,2619,130.0,-140.0,-140.0,130.0,-100.0,-110.0,-110.0,,,,,,
2509,2631,-205.0,210.0,-225.0,210.0,-130.0,-130.0,-130.0,,,,,,
2509,2652,220.0,230.0,240.0,240.0,130.0,140.0,-145.0,140.0,230.0,250.0,-260.0,140.0,630.0
2525,2652,200.0,210.0,215.0,215.0,152.5,160.0,-162.5,160.0,207.5,215.0,225.0,160.0,600.0
2509,2718,305.0,-335.0,340.0,340.0,-180.0,180.0,-200.0,180.0,280.0,300.5,,180.0,820.5
2509,2718,,,,,180.0,-195.0,-195.0,180.0,,,,180.0,180.0
2718,2718,,,,,140.0,-150.5,-150.5,140.0,,,,140.0,140.0
2719,2718,,,,,170.0,190.0,-202.5,190.0,,,,190.0,190.0
2722,2718,,,,,,,,,280.0,295.0,-305.5,,295.0
2723,2718,,,,,125.0,147.5,155.0,155.0,,,,155.0,155.0
2724,2718,,,,,155.0,180.0,185.0,185.0,,,,185.0,185.0
2509,3106,272.5,,,272.5,183.0,-187.5,-187.5,183.0,240.0,-278.0,,183.0,695.5
2529,3106,,,,,,,,,200.0,210.0,222.5,,222.5
2583,3106,,,,,160.0,162.5,-167.5,162.5,,,,162.5,162.5
2596,3106,,,,,180.0,190.0,195.0,195.0,,,,195.0,195.0
2596,3106,,,,,160.0,165.0,-170.0,165.0,,,,165.0,165.0
2734,3106,,,,,190.0,-202.5,-202.5,190.0,,,,190.0,190.0
2900,3106,,,,,150.0,160.0,-165.0,160.0,,,,160.0,160.0
2951,3106,,,,,-157.5,157.5,162.5,162.5,,,,162.5,162.5
2994,3106,,,,,195.0,200.0,-207.5,200.0,,,,200.0,200.0
2994,3106,-240.0,240.0,-250.0,240.0,,,,,,,,,240.0
2994,3106,-240.0,240.0,-250.0,240.0,150.0,160.0,165.0,165.0,270.0,-280.0,280.0,165.0,685.0
2996,3106,162.5,-172.5,-172.5,162.5,107.5,115.0,-117.5,115.0,165.0,175.0,185.0,115.0,462.5
3006,3106,120.0,-130.0,-130.0,120.0,65.0,70.0,-75.0,70.0,110.0,120.0,130.0,70.0,320.0
3014,3106,105.0,-112.5,112.5,112.5,57.5,62.5,-65.0,62.5,140.0,147.5,-152.5,62.5,322.5
3017,3106,,,,,20.0,22.5,-25.0,22.5,,,,22.5,22.5
3024,3106,,,,,,,,,230.0,250.0,252.5,,252.5
3024,3106,,,,,160.0,170.0,175.0,175.0,,,,175.0,175.0
3024,3106,230.0,250.0,260.0,260.0,,,,,,,,,260.0
3024,3106,230.0,250.0,260.0,260.0,160.0,170.0,175.0,175.0,230.0,250.0,252.5,175.0,687.5
3026,3106,,,,,-195.0,-195.0,-195.0,,,,,,
3026,3106,,,,,162.5,167.5,-172.5,167.5,,,,167.5,167.5
3031,3106,,,,,165.0,172.5,177.5,177.5,,,,177.5,177.5
3034,3106,,,,,185.0,192.5,-202.5,192.5,,,,192.5,192.5
3043,3106,,,,,210.0,225.0,232.5,232.5,,,,232.5,232.5
3043,3106,,,,,175.0,185.0,190.0,190.0,,,,190.0,190.0
3045,3106,,,,,-230.0,230.0,240.0,240.0,,,,240.0,240.0
3051,3106,,,,,152.5,162.5,175.0,175.0,,,,175.0,175.0
3063,3106,,,,,100.0,105.0,107.5,107.5,,,,107.5,107.5
3071,3106,,,,,,,,,230.0,250.0,270.0,,270.0
3071,3106,,,,,135.0,140.0,-145.0,140.0,,,,140.0,140.0
3086,3106,,,,,,,,,300.0,-335.0,-335.0,,300.0
3089,3106,260.0,275.0,285.0,285.0,,,,,,,,,285.0
3089,3106,260.0,275.0,285.0,285.0,160.0,175.0,180.0,180.0,260.0,280.0,-282.5,180.0,745.0
3105,3106,,,,,,,,,310.0,320.0,-325.0,,320.0
3106,3106,,,,,72.5,77.5,-80.0,77.5,,,,77.5,77.5
3107,3106,,,,,-112.5,115.0,117.5,117.5,,,,117.5,117.5
3108,3106,,,,,100.0,110.0,115.0,115.0,,,,115.0,115.0
3109,3106,,,,,165.0,170.0,175.0,175.0,,,,175.0,175.0
3110,3106,,,,,135.0,147.5,150.0,150.0,,,,150.0,150.0
3112,3106,,,,,115.0,120.0,123.0,123.0,,,,123.0,122.5
3114,3106,,,,,245.0,252.5,-257.5,252.5,,,,252.5,252.5
3115,3106,,,,,310.0,320.0,-325.0,320.0,,,,320.0,320.0
3116,3106,,,,,,,,,137.5,150.0,,,150.0
3116,3106,110.0,120.0,130.0,130.0,52.5,60.0,65.0,65.0,137.5,150.0,-157.5,65.0,345.0
3117,3106,,,,,,,,,90.0,100.0,-110.0,,100.0
3117,3106,,,,,,,,,-90.0,,,,
3117,3106,55.0,60.0,65.0,65.0,,,,,,,,,65.0
3118,3106,,,,,,,,,230.0,-250.0,,,230.0
3118,3106,,,,,180.0,190.0,,190.0,,,,190.0,190.0
3119,3106,,,,,,,,,170.0,190.0,-200.0,,190.0
3119,3106,,,,,,,,,170.0,180.0,187.5,,187.5
3120,3106,,,,,,,,,155.0,170.0,175.0,,175.0
3121,3106,,,,,,,,,-245.0,-245.0,245.0,,245.0
3122,3106,,,,,,,,,240.0,250.0,-260.0,,250.0
3122,3106,-240.0,-240.0,-240.0,,,,,,,,,,
3123,3106,,,,,,,,,257.5,265.0,,,265.0
3124,3106,,,,,,,,,210.0,240.0,-250.0,,240.0
3125,3106,,,,,,,,,175.0,190.0,200.0,,200.0
3127,3106,,,,,,,,,200.0,220.0,-235.0,,220.0
3128,3106,,,,,,,,,330.0,-340.0,345.0,,345.0
3128,3106,-300.0,305.0,315.0,315.0,230.0,235.0,240.0,240.0,330.0,-340.0,345.0,240.0,900.0
3129,3106,,,,,,,,,-342.5,-342.5,-342.5,,
3129,3106,350.0,365.0,-375.0,365.0,260.0,272.5,-280.0,272.5,-342.5,-342.5,-342.5,272.5,
3130,3106,,,,,,,,,300.0,320.0,-335.0,,320.0
3131,3106,,,,,,,,,115.0,125.0,127.5,,127.5
3131,3106,,,,,72.5,-75.0,-75.0,72.5,,,,72.5,72.5
3132,3106,,,,,,,,,105.0,115.0,-125.0,,115.0
3133,3106,,,,,,,,,90.0,95.0,100.0,,100.0
3133,3106,-107.5,107.5,112.5,112.5,-52.5,-52.5,-52.5,,,,,,
3134,3106,,,,,,,,,165.0,170.0,-175.0,,170.0
3134,3106,-120.0,122.5,-127.5,122.5,70.0,-72.5,72.5,72.5,165.0,170.0,-175.0,72.5,365.0
3135,3106,,,,,,,,,162.5,-172.5,-172.5,,162.5
3136,3106,,,,,,,,,112.5,-122.5,-122.5,,112.5
3138,3106,,,,,,,,,127.5,135.0,-140.0,,135.0
3139,3106,,,,,,,,,125.0,-135.0,-140.0,,125.0
3140,3106,,,,,,,,,150.0,-157.5,-157.5,,150.0
3140,3106,180.0,185.0,-190.0,185.0,,,,,,,,,185.0
3140,3106,180.0,185.0,-190.0,185.0,80.0,82.5,-85.0,82.5,150.0,-157.5,-157.5,82.5,417.5
3141,3106,,,,,,,,,205.0,-220.0,-220.0,,205.0
3141,3106,-180.0,180.0,-190.0,180.0,,,,,,,,,180.0
3141,3106,-180.0,180.0,-190.0,180.0,97.5,100.0,-102.5,100.0,205.0,-220.0,-220.0,100.0,485.0
3142,3106,,,,,,,,,180.0,195.0,-207.5,,195.0
3143,3106,,,,,,,,,165.0,170.0,-175.0,,170.0
3143,3106,,,,,112.5,-115.0,-115.0,112.5,,,,112.5,112.5
3144,3106,,,,,,,,,145.0,155.0,-165.0,,155.0
3144,3106,,,,,97.5,102.5,-105.0,102.5,,,,102.5,102.5
3145,3106,,,,,,,,,170.0,182.5,-190.0,,182.5
3146,3106,,,,,,,,,125.0,130.0,-135.0,,130.0
3146,3106,,,,,77.5,-82.5,82.5,82.5,,,,82.5,82.5
3147,3106,,,,,,,,,210.0,220.0,237.5,,237.5
3148,3106,,,,,,,,,175.0,182.5,-187.5,,182.5
3149,3106,,,,,,,,,180.0,-185.0,-185.0,,180.0
3151,3106,,,,,,,,,210.0,220.0,-230.0,,220.0
3152,3106,,,,,,,,,210.0,-217.5,220.0,,220.0
3153,3106,,,,,,,,,230.0,-255.0,255.0,,255.0
3154,3106,,,,,,,,,-155.0,-155.0,,,
3155,3106,,,,,,,,,180.0,-200.0,-200.0,,180.0
3156,3106,,,,,,,,,150.0,160.0,170.0,,170.0
3156,3106,,,,,120.0,125.0,127.5,127.5,,,,127.5,127.5
3157,3106,,,,,,,,,290.0,-300.0,300.0,,300.0
3158,3106,,,,,,,,,265.0,-270.0,-270.0,,265.0
3159,3106,,,,,,,,,250.0,262.5,-270.0,,262.5
3160,3106,,,,,,,,,240.0,250.0,260.0,,260.0
3161,3106,,,,,,,,,255.0,-275.0,-275.0,,255.0
